2022-11-10 22:20:21,896 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:20:21,897 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:20:22,577 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:20:22,578 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:20:22,578 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:20:23,265 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:20:23,266 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:20:23,266 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:20:23,884 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:20:23,886 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:20:23,886 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:20:26,147 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:20:26,148 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:20:26,148 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:20:28,977 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:20:29,665 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:20:29,665 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:20:29,668 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:20:29,749 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:20:29,749 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:20:30,273 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:52:52,785 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:52:52,785 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 12:03:50,527 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 12:03:50,529 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 12:03:50,529 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 12:04:03,787 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 12:04:03,788 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 12:04:03,788 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 12:04:06,358 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 12:04:07,064 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 12:04:07,065 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 12:04:59,537 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 12:05:03,800 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 12:05:03,800 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 12:05:37,533 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 12:05:37,541 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 12:05:37,541 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 12:05:47,176 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 12:05:47,178 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 12:05:47,178 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 12:05:50,454 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 12:05:50,455 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 12:05:50,455 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 12:05:54,670 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 12:06:04,455 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 12:06:04,455 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 12:06:20,517 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 12:06:20,518 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 12:06:20,518 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 12:06:22,188 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 12:06:22,189 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 12:06:22,189 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 12:06:26,523 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 12:06:28,167 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 12:06:28,167 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 12:06:28,170 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 12:38:51,233 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 12:38:51,234 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 13:44:23,764 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 13:44:23,765 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 13:44:23,766 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 13:44:24,037 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 13:44:24,038 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 13:44:24,038 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 13:44:24,979 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 13:44:25,979 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 13:44:25,979 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 13:44:26,987 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 14:51:21,242 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 14:51:21,243 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 16:16:46,804 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 16:16:46,805 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 16:16:46,805 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 16:16:51,554 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 16:16:51,555 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 16:16:51,555 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 16:17:01,087 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 16:17:01,143 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 16:17:01,143 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 16:18:29,022 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 16:18:29,035 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 16:18:29,043 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 16:18:41,534 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 16:18:42,817 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 16:18:42,818 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 16:19:05,948 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 16:19:06,048 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 16:19:06,048 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 16:19:16,839 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 16:19:17,011 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 16:19:17,011 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 16:19:21,699 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 16:19:21,708 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 16:19:21,708 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 16:19:28,659 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 16:19:28,668 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 16:19:28,668 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 16:19:35,947 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 16:19:35,955 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 16:19:35,955 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 16:19:40,259 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 16:19:40,266 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 16:19:40,267 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 16:20:22,313 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 16:20:26,961 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 16:20:26,962 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 16:20:55,654 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 16:20:55,656 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 16:20:55,656 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 16:20:59,363 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 16:20:59,370 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 16:20:59,370 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 16:21:21,322 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 16:21:21,530 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 16:21:21,530 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 16:23:11,635 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 16:23:12,660 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 16:23:12,660 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 17:22:52,289 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 17:22:52,291 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 17:22:52,291 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 17:22:54,313 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 17:22:54,313 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 17:22:54,314 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 17:22:54,608 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 17:22:54,611 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 17:22:54,611 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 17:22:55,197 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 17:22:55,198 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 17:22:55,198 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 17:22:55,704 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 17:23:01,361 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 17:23:01,361 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 17:23:01,366 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 17:23:01,373 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 17:23:01,373 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 17:23:14,254 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 17:23:14,257 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 17:23:14,257 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-11 17:23:51,050 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-11 17:23:51,052 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-11 17:23:51,062 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
